"MatchToPred","MatchToPrey","Pred","Prey","Year","Date","Site","Area","CensusID","ObservationType","Counter","PredSize","PreySize","EstimatedPreySize","Drilling","DayNight","TideZone","PossibleChaemoPred","ObsComment","Temp","N","ConLevel","Window","Type","logIntC","logPredSizeC","logPreySizeC","logTempC","IntC","PredSizeC","PreySizeC","TempC","R2","Sigma","Pvalue","htime"
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_02",233,"Systematic Census","Mark_Novak",36,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_02",233,"Systematic Census","Mark_Novak",25,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_02",233,"Systematic Census","Mark_Novak",26,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/28/04","TaurangaHeadWest","Area_01",170,"Systematic Census","Mark_Novak",22,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/28/04","TaurangaHeadWest","Area_01",170,"Systematic Census","Mark_Novak",24,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/28/04","TaurangaHeadWest","Area_01",170,"Systematic Census","Mark_Novak",36,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/5/04","Leigh - Waterfall Rocks","Area_02",102,"Systematic Census","Mark_Novak",40,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/5/04","Leigh - Waterfall Rocks","Area_02",102,"Systematic Census","Mark_Novak",38,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/5/04","Leigh - Waterfall Rocks","Area_02",102,"Systematic Census","Mark_Novak",19,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/5/04","Leigh - Waterfall Rocks","Area_02",102,"Systematic Census","Mark_Novak",31,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_01",232,"Systematic Census","Mark_Novak",13,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/5/04","Leigh - Waterfall Rocks","Area_02",102,"Systematic Census","Mark_Novak",29,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_01",232,"Systematic Census","Mark_Novak",25,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/5/04","Leigh - Waterfall Rocks","Area_10",103,"Systematic Census","Mark_Novak",43,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/5/04","Leigh - Waterfall Rocks","Area_02",102,"Systematic Census","Mark_Novak",62,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_03",234,"Systematic Census","Mark_Novak",29,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/13/04","PourereTuingaraPoint","Area_02",127,"Systematic Census","Mark_Novak",9,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_03",234,"Systematic Census","Mark_Novak",27.6,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_03",234,"Systematic Census","Mark_Novak",10.4,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_03",234,"Systematic Census","Mark_Novak",27.8,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/5/04","Leigh - Waterfall Rocks","Area_10",103,"Systematic Census","Mark_Novak",24,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_03",234,"Systematic Census","Mark_Novak",31.5,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/5/04","Leigh - Waterfall Rocks","Area_10",103,"Systematic Census","Mark_Novak",32,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/5/04","Leigh - Waterfall Rocks","Area_02",102,"Systematic Census","Mark_Novak",51,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/5/04","Leigh - Waterfall Rocks","Area_10",103,"Systematic Census","Mark_Novak",49,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_02",233,"Systematic Census","Mark_Novak",28,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_03",234,"Systematic Census","Mark_Novak",13,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/5/04","Leigh - Waterfall Rocks","Area_02",102,"Systematic Census","Mark_Novak",34,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/5/04","Leigh - Waterfall Rocks","Area_02",102,"Systematic Census","Mark_Novak",26,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/5/04","Leigh - Waterfall Rocks","Area_02",102,"Systematic Census","Mark_Novak",21,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_02",233,"Systematic Census","Mark_Novak",30,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/21/04","MemorialGardenRocks","Area_02",233,"Systematic Census","Mark_Novak",27,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"eroded to 24mm",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/5/04","Leigh - Waterfall Rocks","Area_02",102,"Systematic Census","Mark_Novak",30,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/5/04","Leigh - Waterfall Rocks","Area_02",102,"Systematic Census","Mark_Novak",34,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/4/04","Leigh - Waterfall Rocks","General",88,"Systematic Census","Mark_Novak",27,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/3/04","Leigh - Waterfall Rocks","Area_05",85,"Systematic Census","Mark_Novak",31,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"5/3/04","MemorialGardenRocks","Area_03",10,"Systematic Census","Mark_Novak",26,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/3/04","Leigh - Waterfall Rocks","Area_05",85,"Systematic Census","Mark_Novak",49,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/3/04","Leigh - Waterfall Rocks","Area_05",85,"Systematic Census","Mark_Novak",53,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/3/04","Leigh - Waterfall Rocks","Area_05",85,"Systematic Census","Mark_Novak",51,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/3/04","Leigh - Waterfall Rocks","Area_05",85,"Systematic Census","Mark_Novak",28,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/3/04","Leigh - Waterfall Rocks","Area_05",85,"Systematic Census","Mark_Novak",30,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/3/04","Leigh - Waterfall Rocks","Area_05",85,"Systematic Census","Mark_Novak",22,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/3/04","Leigh - Waterfall Rocks","Area_05",85,"Systematic Census","Mark_Novak",21,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"5/3/04","MemorialGardenRocks","Area_03",10,"Systematic Census","Mark_Novak",20,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"btwn rocks 3 &4",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/3/04","Leigh - Waterfall Rocks","Area_05",85,"Systematic Census","Mark_Novak",30,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/3/04","Leigh - Waterfall Rocks","Area_05",85,"Systematic Census","Mark_Novak",32,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/3/04","Leigh - Waterfall Rocks","Area_05",85,"Systematic Census","Mark_Novak",44,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/28/04","TaurangaHeadWest","Area_01",170,"Systematic Census","Mark_Novak",48,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"in breeding aggregation",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/28/04","TaurangaHeadWest","Area_01",170,"Systematic Census","Mark_Novak",49,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"in breeding aggregation",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/3/04","Leigh - Waterfall Rocks","Area_05",85,"Systematic Census","Mark_Novak",35,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/3/04","Leigh - Waterfall Rocks","Area_05",85,"Systematic Census","Mark_Novak",21,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/3/04","Leigh - Waterfall Rocks","Area_05",85,"Systematic Census","Mark_Novak",26,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"5/2/04","MemorialGardenRocks","Area_02",4,"Systematic Census","Mark_Novak",32,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"between rocks 2 & 3",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/3/04","Leigh - Waterfall Rocks","Area_05",85,"Systematic Census","Mark_Novak",54,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/3/04","Leigh - Waterfall Rocks","Area_05",85,"Systematic Census","Mark_Novak",23,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/5/04","Leigh - Waterfall Rocks","Area_02",102,"Systematic Census","Mark_Novak",20,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/5/04","Leigh - Waterfall Rocks","Area_02",102,"Systematic Census","Mark_Novak",18,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/5/04","Leigh - Waterfall Rocks","Area_02",102,"Systematic Census","Mark_Novak",35,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/5/04","Leigh - Waterfall Rocks","Area_02",102,"Systematic Census","Mark_Novak",17,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/5/04","Leigh - Waterfall Rocks","Area_02",102,"Systematic Census","Mark_Novak",29,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/5/04","Leigh - Waterfall Rocks","Area_02",102,"Systematic Census","Mark_Novak",31,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/3/04","Leigh - Waterfall Rocks","Area_05",85,"Systematic Census","Mark_Novak",21,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/28/04","TaurangaHeadWest","Area_01",170,"Systematic Census","Mark_Novak",38,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"in breeding aggregation",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"5/9/04","LimestoneBayPoint","Area_01",36,"Systematic Census","Mark_Novak",32,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/28/04","TaurangaHeadWest","Area_01",170,"Systematic Census","Mark_Novak",37,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"in breeding aggregation",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/28/04","TaurangaHeadWest","Area_01",170,"Systematic Census","Mark_Novak",38,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"in breeding aggregation",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/28/04","TaurangaHeadWest","Area_01",170,"Systematic Census","Mark_Novak",36,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"in breeding aggregation",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/28/04","TaurangaHeadWest","Area_01",170,"Systematic Census","Mark_Novak",45,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"in breeding aggregation",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/28/04","TaurangaHeadWest","Area_02",172,"Systematic Census","Mark_Novak",20,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/28/04","TaurangaHeadWest","Area_02",172,"Systematic Census","Mark_Novak",17,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/28/04","TaurangaHeadWest","Area_02",172,"Systematic Census","Mark_Novak",20,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/13/04","PourereTuingaraPoint","Area_01",126,"Systematic Census","Mark_Novak",10,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"5/2/04","MemorialGardenRocks","Area_03",5,"Systematic Census","Mark_Novak",29,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"5/2/04","MemorialGardenRocks","Area_03",5,"Systematic Census","Mark_Novak",21,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"5/2/04","MemorialGardenRocks","Area_03",5,"Systematic Census","Mark_Novak",21,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/13/04","PourereTuingaraPoint","Area_01",126,"Systematic Census","Mark_Novak",10,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/1/04","MemorialGardenRocks","Area_06",215,"Systematic Census","Mark_Novak",13.6,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/28/04","TaurangaHeadWest","Area_02",172,"Systematic Census","Mark_Novak",31,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"5/2/04","MemorialGardenRocks","Area_03",5,"Systematic Census","Mark_Novak",34,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"Lost tag, but must be one of previously seen in same tide pool",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/28/04","TaurangaHeadWest","Area_02",172,"Systematic Census","Mark_Novak",34,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"8/4/04","MemorialGardenRocks","Area_03",222,"Systematic Census","Mark_Novak",28,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"5/9/04","LimestoneBayPoint","Area_02",37,"Systematic Census","Mark_Novak",24,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"6/28/04","TaurangaHeadWest","Area_02",172,"Systematic Census","Mark_Novak",23,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"5/9/04","LimestoneBayPoint","Area_02",37,"Systematic Census","Mark_Novak",31,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"5/2/04","MemorialGardenRocks","Area_02",4,"Systematic Census","Mark_Novak",36,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"5/2/04","MemorialGardenRocks","Area_03",5,"Systematic Census","Mark_Novak",28,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"5/2/04","MemorialGardenRocks","Area_04",6,"Systematic Census","Mark_Novak",51,0,FALSE,FALSE,"Night","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Haustrum haustorium","Not Feeding",2004,"5/3/04","MemorialGardenRocks","Area_01",8,"Systematic Census","Mark_Novak",18,0,FALSE,FALSE,"Day","General_Unspecified",FALSE,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
