"Date","Site","Zone","Quad_Size","Quad","Species","Count","Year","Density"
"8-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Oyster Level",0.09,2,"Taron dubius",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Oyster Level",0.09,3,"Taron dubius",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Oyster Level",0.09,4,"Taron dubius",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Oyster Level",0.09,5,"Taron dubius",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Oyster Level",0.09,6,"Taron dubius",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Oyster Level",0.09,7,"Taron dubius",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Oyster Level",0.09,8,"Taron dubius",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Oyster Level",0.09,9,"Taron dubius",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Oyster Level",0.09,10,"Taron dubius",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Oyster Level",0.09,11,"Taron dubius",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Oyster Level",0.09,12,"Taron dubius",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Oyster Level",0.09,13,"Taron dubius",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Oyster Level",0.09,14,"Taron dubius",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Oyster Level",0.09,15,"Taron dubius",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #3 - Hormosira Zone",0.09,1,"Taron dubius",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #3 - Hormosira Zone",0.09,2,"Taron dubius",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #3 - Hormosira Zone",0.09,3,"Taron dubius",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #3 - Hormosira Zone",0.09,4,"Taron dubius",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #3 - Hormosira Zone",0.09,5,"Taron dubius",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #3 - Hormosira Zone",0.09,6,"Taron dubius",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #3 - Hormosira Zone",0.09,7,"Taron dubius",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #3 - Hormosira Zone",0.09,8,"Taron dubius",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #3 - Hormosira Zone",0.09,9,"Taron dubius",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #3 - Hormosira Zone",0.09,10,"Taron dubius",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #3 - Hormosira Zone",0.09,11,"Taron dubius",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #3 - Hormosira Zone",0.09,12,"Taron dubius",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #3 - Hormosira Zone",0.09,13,"Taron dubius",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #3 - Hormosira Zone",0.09,14,"Taron dubius",NA,1969,NA
"8-Mar-69","Red Beach - Whangaparaoa","Transect #3 - Hormosira Zone",0.09,15,"Taron dubius",NA,1969,NA
"21-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Unspecified",0.09,1,"Taron dubius",NA,1969,NA
"21-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Unspecified",0.09,2,"Taron dubius",NA,1969,NA
"21-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Unspecified",0.09,3,"Taron dubius",NA,1969,NA
"21-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Unspecified",0.09,4,"Taron dubius",NA,1969,NA
"21-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Unspecified",0.09,5,"Taron dubius",NA,1969,NA
"21-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Unspecified",0.09,6,"Taron dubius",NA,1969,NA
"21-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Unspecified",0.09,7,"Taron dubius",NA,1969,NA
"21-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Unspecified",0.09,8,"Taron dubius",NA,1969,NA
"21-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Unspecified",0.09,9,"Taron dubius",NA,1969,NA
"21-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Unspecified",0.09,10,"Taron dubius",NA,1969,NA
"21-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Unspecified",0.09,11,"Taron dubius",NA,1969,NA
"21-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Unspecified",0.09,12,"Taron dubius",NA,1969,NA
"21-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Unspecified",0.09,13,"Taron dubius",NA,1969,NA
"21-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Unspecified",0.09,14,"Taron dubius",NA,1969,NA
"21-Mar-69","Red Beach - Whangaparaoa","Transect #1 - Unspecified",0.09,15,"Taron dubius",NA,1969,NA
"21-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Unspecified",0.09,1,"Taron dubius",NA,1969,NA
"21-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Unspecified",0.09,2,"Taron dubius",NA,1969,NA
"21-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Unspecified",0.09,3,"Taron dubius",NA,1969,NA
"21-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Unspecified",0.09,4,"Taron dubius",NA,1969,NA
"21-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Unspecified",0.09,5,"Taron dubius",NA,1969,NA
"21-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Unspecified",0.09,6,"Taron dubius",NA,1969,NA
"21-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Unspecified",0.09,7,"Taron dubius",NA,1969,NA
"21-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Unspecified",0.09,8,"Taron dubius",NA,1969,NA
"21-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Unspecified",0.09,9,"Taron dubius",NA,1969,NA
"21-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Unspecified",0.09,10,"Taron dubius",NA,1969,NA
"21-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Unspecified",0.09,11,"Taron dubius",NA,1969,NA
"21-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Unspecified",0.09,12,"Taron dubius",NA,1969,NA
"21-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Unspecified",0.09,13,"Taron dubius",NA,1969,NA
"21-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Unspecified",0.09,14,"Taron dubius",NA,1969,NA
"21-Mar-69","Red Beach - Whangaparaoa","Transect #2 - Unspecified",0.09,15,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - 0.5ft below oysters",0.09,1,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - 0.5ft below oysters",0.09,2,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - 0.5ft below oysters",0.09,3,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - 0.5ft below oysters",0.09,4,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - 0.5ft below oysters",0.09,5,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - 0.5ft below oysters",0.09,6,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - 0.5ft below oysters",0.09,7,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - 0.5ft below oysters",0.09,8,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - 0.5ft below oysters",0.09,9,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - 0.5ft below oysters",0.09,10,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - 0.5ft below oysters",0.09,11,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - 0.5ft below oysters",0.09,12,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - 0.5ft below oysters",0.09,13,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - 0.5ft below oysters",0.09,14,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - 0.5ft below oysters",0.09,15,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - near bottom of oysters",0.09,1,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - near bottom of oysters",0.09,2,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - near bottom of oysters",0.09,3,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - near bottom of oysters",0.09,4,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - near bottom of oysters",0.09,5,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - near bottom of oysters",0.09,6,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - near bottom of oysters",0.09,7,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - near bottom of oysters",0.09,8,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - near bottom of oysters",0.09,9,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - near bottom of oysters",0.09,10,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - near bottom of oysters",0.09,11,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - near bottom of oysters",0.09,12,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - near bottom of oysters",0.09,13,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - near bottom of oysters",0.09,14,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - near bottom of oysters",0.09,15,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - diagonally across oysters",0.09,1,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - diagonally across oysters",0.09,2,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - diagonally across oysters",0.09,3,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - diagonally across oysters",0.09,4,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - diagonally across oysters",0.09,5,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - diagonally across oysters",0.09,6,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - diagonally across oysters",0.09,7,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - diagonally across oysters",0.09,8,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - diagonally across oysters",0.09,9,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - diagonally across oysters",0.09,10,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - diagonally across oysters",0.09,11,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - diagonally across oysters",0.09,12,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - diagonally across oysters",0.09,13,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - diagonally across oysters",0.09,14,"Taron dubius",NA,1969,NA
"10-May-69","Whangarei","Area I - diagonally across oysters",0.09,15,"Taron dubius",NA,1969,NA
"8-Jun-04","Leigh - Waterfall Rocks","~25 cm above Xiphophora (brown algae) zone",0.09,1,"Taron dubius",0,2004,0
"8-Jun-04","Leigh - Waterfall Rocks","~25 cm above Xiphophora (brown algae) zone",0.09,2,"Taron dubius",0,2004,0
"8-Jun-04","Leigh - Waterfall Rocks","~25 cm above Xiphophora (brown algae) zone",0.09,3,"Taron dubius",0,2004,0
"8-Jun-04","Leigh - Waterfall Rocks","~25 cm above Xiphophora (brown algae) zone",0.09,4,"Taron dubius",0,2004,0
"8-Jun-04","Leigh - Waterfall Rocks","~25 cm above Xiphophora (brown algae) zone",0.09,5,"Taron dubius",0,2004,0
"8-Jun-04","Leigh - Waterfall Rocks","~25 cm above Xiphophora (brown algae) zone",0.09,6,"Taron dubius",0,2004,0
"8-Jun-04","Leigh - Waterfall Rocks","~25 cm above Xiphophora (brown algae) zone",0.09,7,"Taron dubius",0,2004,0
"8-Jun-04","Leigh - Waterfall Rocks","~25 cm above Xiphophora (brown algae) zone",0.09,8,"Taron dubius",0,2004,0
"8-Jun-04","Leigh - Waterfall Rocks","~25 cm above Xiphophora (brown algae) zone",0.09,9,"Taron dubius",0,2004,0
"8-Jun-04","Leigh - Waterfall Rocks","~25 cm above Xiphophora (brown algae) zone",0.09,10,"Taron dubius",0,2004,0
"8-Jun-04","Leigh - Waterfall Rocks","~25 cm above Xiphophora (brown algae) zone",0.09,11,"Taron dubius",0,2004,0
"8-Jun-04","Leigh - Waterfall Rocks","~25 cm above Xiphophora (brown algae) zone",0.09,12,"Taron dubius",0,2004,0
"8-Jun-04","Leigh - Waterfall Rocks","~25 cm above Xiphophora (brown algae) zone",0.09,13,"Taron dubius",0,2004,0
"8-Jun-04","Leigh - Waterfall Rocks","~25 cm above Xiphophora (brown algae) zone",0.09,14,"Taron dubius",0,2004,0
"8-Jun-04","Leigh - Waterfall Rocks","~25 cm above Xiphophora (brown algae) zone",0.09,15,"Taron dubius",0,2004,0
"10-Jun-04","Red Beach - Whangaparaoa","Oyster Level",0.09,1,"Taron dubius",0,2004,0
"10-Jun-04","Red Beach - Whangaparaoa","Oyster Level",0.09,2,"Taron dubius",0,2004,0
"10-Jun-04","Red Beach - Whangaparaoa","Oyster Level",0.09,3,"Taron dubius",0,2004,0
"10-Jun-04","Red Beach - Whangaparaoa","Oyster Level",0.09,4,"Taron dubius",0,2004,0
"10-Jun-04","Red Beach - Whangaparaoa","Oyster Level",0.09,5,"Taron dubius",0,2004,0
"10-Jun-04","Red Beach - Whangaparaoa","Oyster Level",0.09,6,"Taron dubius",0,2004,0
"10-Jun-04","Red Beach - Whangaparaoa","Oyster Level",0.09,7,"Taron dubius",0,2004,0
"10-Jun-04","Red Beach - Whangaparaoa","Oyster Level",0.09,8,"Taron dubius",0,2004,0
"10-Jun-04","Red Beach - Whangaparaoa","Oyster Level",0.09,9,"Taron dubius",0,2004,0
"10-Jun-04","Red Beach - Whangaparaoa","Oyster Level",0.09,10,"Taron dubius",0,2004,0
"10-Jun-04","Red Beach - Whangaparaoa","Oyster Level",0.09,11,"Taron dubius",0,2004,0
"10-Jun-04","Red Beach - Whangaparaoa","Oyster Level",0.09,12,"Taron dubius",0,2004,0
"10-Jun-04","Red Beach - Whangaparaoa","Oyster Level",0.09,13,"Taron dubius",0,2004,0
"10-Jun-04","Red Beach - Whangaparaoa","Oyster Level",0.09,14,"Taron dubius",2,2004,22.2222222222222
"10-Jun-04","Red Beach - Whangaparaoa","Oyster Level",0.09,15,"Taron dubius",0,2004,0
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,1,"Taron dubius",0,2004,0
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,2,"Taron dubius",0,2004,0
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,3,"Taron dubius",0,2004,0
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,4,"Taron dubius",0,2004,0
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,5,"Taron dubius",1,2004,11.1111111111111
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,6,"Taron dubius",1,2004,11.1111111111111
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,7,"Taron dubius",0,2004,0
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,8,"Taron dubius",0,2004,0
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,9,"Taron dubius",0,2004,0
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,10,"Taron dubius",0,2004,0
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,11,"Taron dubius",0,2004,0
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,12,"Taron dubius",0,2004,0
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,13,"Taron dubius",0,2004,0
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,14,"Taron dubius",0,2004,0
"11-Jun-04","Rangitoto Island - Whites Beach","Oyster Level",0.09,15,"Taron dubius",0,2004,0
"15-Jun-04","Castle Point","Midshore",0.09,1,"Taron dubius",0,2004,0
"15-Jun-04","Castle Point","Midshore",0.09,2,"Taron dubius",0,2004,0
"15-Jun-04","Castle Point","Midshore",0.09,3,"Taron dubius",0,2004,0
"15-Jun-04","Castle Point","Midshore",0.09,4,"Taron dubius",0,2004,0
"15-Jun-04","Castle Point","Midshore",0.09,5,"Taron dubius",0,2004,0
"15-Jun-04","Castle Point","Midshore",0.09,6,"Taron dubius",0,2004,0
"15-Jun-04","Castle Point","Midshore",0.09,7,"Taron dubius",0,2004,0
"15-Jun-04","Castle Point","Midshore",0.09,8,"Taron dubius",0,2004,0
"15-Jun-04","Castle Point","Midshore",0.09,9,"Taron dubius",0,2004,0
"15-Jun-04","Castle Point","Midshore",0.09,10,"Taron dubius",0,2004,0
"15-Jun-04","Castle Point","Midshore",0.09,11,"Taron dubius",0,2004,0
"15-Jun-04","Castle Point","Midshore",0.09,12,"Taron dubius",0,2004,0
"15-Jun-04","Castle Point","Midshore",0.09,13,"Taron dubius",0,2004,0
"15-Jun-04","Castle Point","Midshore",0.09,14,"Taron dubius",0,2004,0
"15-Jun-04","Castle Point","Midshore",0.09,15,"Taron dubius",0,2004,0
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,1,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,2,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,3,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,4,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,5,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,6,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,7,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,8,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,9,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,10,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,11,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,12,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,13,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,14,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Oyster Zone",0.09,15,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,1,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,2,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,3,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,4,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,5,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,6,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,7,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,8,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,9,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,10,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,11,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,12,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,13,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,14,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Below Oyster Zone (+2.4ft)",0.09,15,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,1,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,2,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,3,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,4,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,5,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,6,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,7,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,8,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,9,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,10,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,11,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,12,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,13,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,14,"Atalacmea fragilis",NA,1969,NA
"5-Mar-69","Rangitoto Island - Whites Beach","Low Zone (+1.6ft)",0.09,15,"Atalacmea fragilis",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,1,"Atalacmea fragilis",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,2,"Atalacmea fragilis",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,3,"Atalacmea fragilis",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,4,"Atalacmea fragilis",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,5,"Atalacmea fragilis",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,6,"Atalacmea fragilis",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,7,"Atalacmea fragilis",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,8,"Atalacmea fragilis",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,9,"Atalacmea fragilis",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,10,"Atalacmea fragilis",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,11,"Atalacmea fragilis",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,12,"Atalacmea fragilis",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,13,"Atalacmea fragilis",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,14,"Atalacmea fragilis",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect #1 - Lowest level of C. ornata",0.09,15,"Atalacmea fragilis",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,1,"Atalacmea fragilis",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,2,"Atalacmea fragilis",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,3,"Atalacmea fragilis",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,4,"Atalacmea fragilis",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,5,"Atalacmea fragilis",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,6,"Atalacmea fragilis",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,7,"Atalacmea fragilis",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,8,"Atalacmea fragilis",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,9,"Atalacmea fragilis",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,10,"Atalacmea fragilis",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,11,"Atalacmea fragilis",NA,1969,NA
"7-Mar-69","Leigh - Waterfall Rocks","Transect#2 - 1ft above Xiphora - compare this one",0.09,12,"Atalacmea fragilis",NA,1969,NA
